,time_seconds,activity,attention,relaxation
35,0.14,5.96046483281043e-08,50.00000581060027,50.00000101660485
36,0.144,5.96046483281043e-08,50.00000581060027,50.00000101660485
37,0.148,5.96046483281043e-08,50.00000581060027,50.00000101660485
38,0.152,5.96046483281043e-08,50.00000581060027,50.00000101660485
39,0.156,5.96046483281043e-08,50.00000581060027,50.00000101660485
40,0.16,5.96046483281043e-08,50.00000581060027,50.00000101660485
41,0.164,5.96046483281043e-08,50.00000581060027,50.00000101660485
42,0.168,5.96046483281043e-08,50.00000581060027,50.00000101660485
43,0.172,5.96046483281043e-08,50.00000581060027,50.00000101660485
44,0.176,5.96046483281043e-08,50.00000581060027,50.00000101660485
45,0.18,5.96046483281043e-08,50.00000581060027,50.00000101660485
46,0.184,5.96046483281043e-08,50.00000581060027,50.00000101660485
47,0.188,5.96046483281043e-08,50.00000581060027,50.00000101660485
48,0.192,5.96046483281043e-08,50.00000581060027,50.00000101660485
49,0.196,5.96046483281043e-08,50.00000581060027,50.00000101660485
50,0.2,5.96046483281043e-08,50.00000581060027,50.00000101660485
51,0.204,5.96046483281043e-08,50.00000581060027,50.00000101660485
52,0.208,5.96046483281043e-08,50.00000581060027,50.00000101660485
53,0.212,5.96046483281043e-08,50.00000581060027,50.00000101660485
54,0.216,5.96046483281043e-08,50.00000581060027,50.00000101660485
55,0.22,5.96046483281043e-08,50.00000581060027,50.00000101660485
56,0.224,5.96046483281043e-08,50.00000581060027,50.00000101660485
57,0.228,5.96046483281043e-08,50.00000581060027,50.00000101660485
58,0.232,5.96046483281043e-08,50.00000581060027,50.00000101660485
59,0.236,5.96046483281043e-08,50.00000581060027,50.00000101660485
60,0.24,5.96046483281043e-08,50.00000581060027,50.00000101660485
61,0.244,5.96046483281043e-08,50.00000581060027,50.00000101660485
62,0.248,5.96046483281043e-08,50.00000581060027,50.00000101660485
63,0.252,5.96046483281043e-08,50.00000581060027,50.00000101660485
64,0.256,5.96046483281043e-08,50.00000581060027,50.00000101660485
65,0.26,5.96046483281043e-08,50.00000581060027,50.00000101660485
66,0.264,5.96046483281043e-08,50.00000581060027,50.00000101660485
67,0.268,5.96046483281043e-08,50.00000581060027,50.00000101660485
68,0.272,5.96046483281043e-08,50.00000581060027,50.00000101660485
69,0.276,5.96046483281043e-08,50.00000581060027,50.00000101660485
70,0.28,5.96046483281043e-08,50.00000581060027,50.00000101660485
71,0.284,5.96046483281043e-08,50.00000581060027,50.00000101660485
72,0.288,5.96046483281043e-08,50.00000581060027,50.00000101660485
73,0.292,5.96046483281043e-08,50.00000581060027,50.00000101660485
74,0.296,5.96046483281043e-08,50.00000581060027,50.00000101660485
75,0.3,5.96046483281043e-08,50.00000581060027,50.00000101660485
76,0.304,5.96046483281043e-08,50.00000581060027,50.00000101660485
77,0.308,5.96046483281043e-08,50.00000581060027,50.00000101660485
78,0.312,5.96046483281043e-08,50.00000581060027,50.00000101660485
79,0.316,5.96046483281043e-08,50.00000581060027,50.00000101660485
80,0.32,5.96046483281043e-08,50.00000581060027,50.00000101660485
81,0.324,5.96046483281043e-08,50.00000581060027,50.00000101660485
82,0.328,5.96046483281043e-08,50.00000581060027,50.00000101660485
83,0.332,5.96046483281043e-08,50.00000581060027,50.00000101660485
84,0.336,5.96046483281043e-08,50.00000581060027,50.00000101660485
85,0.34,5.96046483281043e-08,50.00000581060027,50.00000101660485
86,0.344,5.96046483281043e-08,50.00000581060027,50.00000101660485
87,0.348,5.96046483281043e-08,50.00000581060027,50.00000101660485
88,0.352,5.96046483281043e-08,50.00000581060027,50.00000101660485
89,0.356,5.96046483281043e-08,50.00000581060027,50.00000101660485
90,0.36,5.96046483281043e-08,50.00000581060027,50.00000101660485
91,0.364,5.96046483281043e-08,50.00000581060027,50.00000101660485
92,0.368,5.96046483281043e-08,50.00000581060027,50.00000101660485
93,0.372,5.96046483281043e-08,50.00000581060027,50.00000101660485
94,0.376,5.96046483281043e-08,50.00000581060027,50.00000101660485
95,0.38,5.96046483281043e-08,50.00000581060027,50.00000101660485
96,0.384,5.96046483281043e-08,50.00000581060027,50.00000101660485
97,0.388,5.96046483281043e-08,50.00000581060027,50.00000101660485
98,0.392,5.96046483281043e-08,50.00000581060027,50.00000101660485
99,0.396,5.96046483281043e-08,50.00000581060027,50.00000101660485
100,0.4,5.96046483281043e-08,50.00000581060027,50.00000101660485
101,0.404,5.96046483281043e-08,50.00000581060027,50.00000101660485
102,0.408,5.96046483281043e-08,50.00000581060027,50.00000101660485
103,0.412,5.96046483281043e-08,50.00000581060027,50.00000101660485
104,0.416,5.96046483281043e-08,50.00000581060027,50.00000101660485
105,0.42,5.96046483281043e-08,50.00000581060027,50.00000101660485
106,0.424,5.96046483281043e-08,50.00000581060027,50.00000101660485
107,0.428,5.96046483281043e-08,50.00000581060027,50.00000101660485
108,0.432,5.96046483281043e-08,50.00000581060027,50.00000101660485
109,0.436,5.96046483281043e-08,50.00000581060027,50.00000101660485
110,0.44,5.96046483281043e-08,50.00000581060027,50.00000101660485
111,0.444,5.96046483281043e-08,50.00000581060027,50.00000101660485
112,0.448,5.96046483281043e-08,50.00000581060027,50.00000101660485
113,0.452,5.96046483281043e-08,50.00000581060027,50.00000101660485
114,0.456,5.96046483281043e-08,50.00000581060027,50.00000101660485
115,0.46,5.96046483281043e-08,50.00000581060027,50.00000101660485
116,0.464,5.96046483281043e-08,50.00000581060027,50.00000101660485
117,0.468,5.96046483281043e-08,50.00000581060027,50.00000101660485
118,0.472,5.96046483281043e-08,50.00000581060027,50.00000101660485
119,0.476,5.96046483281043e-08,50.00000581060027,50.00000101660485
120,0.48,5.96046483281043e-08,50.00000581060027,50.00000101660485
121,0.484,5.96046483281043e-08,50.00000581060027,50.00000101660485
122,0.488,5.96046483281043e-08,50.00000581060027,50.00000101660485
123,0.492,5.96046483281043e-08,50.00000581060027,50.00000101660485
124,0.496,5.96046483281043e-08,50.00000581060027,50.00000101660485
125,0.5,5.96046483281043e-08,50.00000581060027,50.00000101660485
126,0.504,5.96046483281043e-08,50.00000581060027,50.00000101660485
127,0.508,5.96046483281043e-08,50.00000581060027,50.00000101660485
128,0.512,5.96046483281043e-08,50.00000581060027,50.00000101660485
129,0.516,5.96046483281043e-08,50.00000581060027,50.00000101660485
130,0.52,5.96046483281043e-08,50.00000581060027,50.00000101660485
131,0.524,5.96046483281043e-08,50.00000581060027,50.00000101660485
132,0.528,5.96046483281043e-08,50.00000581060027,50.00000101660485
133,0.532,5.96046483281043e-08,50.00000581060027,50.00000101660485
134,0.536,5.96046483281043e-08,50.00000581060027,50.00000101660485
135,0.54,5.96046483281043e-08,50.00000581060027,50.00000101660485
136,0.544,5.96046483281043e-08,50.00000581060027,50.00000101660485
137,0.548,5.96046483281043e-08,50.00000581060027,50.00000101660485
138,0.552,5.96046483281043e-08,50.00000581060027,50.00000101660485
139,0.556,5.96046483281043e-08,50.00000581060027,50.00000101660485
140,0.56,5.96046483281043e-08,50.00000581060027,50.00000101660485
141,0.564,5.96046483281043e-08,50.00000581060027,50.00000101660485
142,0.568,5.96046483281043e-08,50.00000581060027,50.00000101660485
143,0.572,5.96046483281043e-08,50.00000581060027,50.00000101660485
144,0.576,5.96046483281043e-08,50.00000581060027,50.00000101660485
145,0.58,5.96046483281043e-08,50.00000581060027,50.00000101660485
146,0.584,5.96046483281043e-08,50.00000581060027,50.00000101660485
147,0.588,5.96046483281043e-08,50.00000581060027,50.00000101660485
148,0.592,5.96046483281043e-08,50.00000581060027,50.00000101660485
149,0.596,5.96046483281043e-08,50.00000581060027,50.00000101660485
150,0.6,5.96046483281043e-08,50.00000581060027,50.00000101660485
151,0.604,5.96046483281043e-08,50.00000581060027,50.00000101660485
152,0.608,5.96046483281043e-08,50.00000581060027,50.00000101660485
153,0.612,5.96046483281043e-08,50.00000581060027,50.00000101660485
154,0.616,5.96046483281043e-08,50.00000581060027,50.00000101660485
155,0.62,5.96046483281043e-08,50.00000581060027,50.00000101660485
156,0.624,5.96046483281043e-08,50.00000581060027,50.00000101660485
157,0.628,5.96046483281043e-08,50.00000581060027,50.00000101660485
158,0.632,5.96046483281043e-08,50.00000581060027,50.00000101660485
159,0.636,5.96046483281043e-08,50.00000581060027,50.00000101660485
160,0.64,5.96046483281043e-08,50.00000581060027,50.00000101660485
161,0.644,5.96046483281043e-08,50.00000581060027,50.00000101660485
162,0.648,5.96046483281043e-08,50.00000581060027,50.00000101660485
163,0.652,5.96046483281043e-08,50.00000581060027,50.00000101660485
164,0.656,5.96046483281043e-08,50.00000581060027,50.00000101660485
165,0.66,5.96046483281043e-08,50.00000581060027,50.00000101660485
166,0.664,5.96046483281043e-08,50.00000581060027,50.00000101660485
167,0.668,5.96046483281043e-08,50.00000581060027,50.00000101660485
168,0.672,5.96046483281043e-08,50.00000581060027,50.00000101660485
169,0.676,5.96046483281043e-08,50.00000581060027,50.00000101660485
170,0.68,5.96046483281043e-08,50.00000581060027,50.00000101660485
171,0.684,5.96046483281043e-08,50.00000581060027,50.00000101660485
172,0.688,5.96046483281043e-08,50.00000581060027,50.00000101660485
173,0.692,5.96046483281043e-08,50.00000581060027,50.00000101660485
174,0.696,5.96046483281043e-08,50.00000581060027,50.00000101660485
175,0.7,5.96046483281043e-08,50.00000581060027,50.00000101660485
176,0.704,5.96046483281043e-08,50.00000581060027,50.00000101660485
177,0.708,5.96046483281043e-08,50.00000581060027,50.00000101660485
178,0.712,5.96046483281043e-08,50.00000581060027,50.00000101660485
179,0.716,5.96046483281043e-08,50.00000581060027,50.00000101660485
180,0.72,5.96046483281043e-08,50.00000581060027,50.00000101660485
181,0.724,5.96046483281043e-08,50.00000581060027,50.00000101660485
182,0.728,5.96046483281043e-08,50.00000581060027,50.00000101660485
183,0.732,5.96046483281043e-08,50.00000581060027,50.00000101660485
184,0.736,5.96046483281043e-08,50.00000581060027,50.00000101660485
185,0.74,5.96046483281043e-08,50.00000581060027,50.00000101660485
186,0.744,5.96046483281043e-08,50.00000581060027,50.00000101660485
187,0.748,5.96046483281043e-08,50.00000581060027,50.00000101660485
188,0.752,5.96046483281043e-08,50.00000581060027,50.00000101660485
189,0.756,5.96046483281043e-08,50.00000581060027,50.00000101660485
190,0.76,5.96046483281043e-08,50.00000581060027,50.00000101660485
191,0.764,5.96046483281043e-08,50.00000581060027,50.00000101660485
192,0.768,5.96046483281043e-08,50.00000581060027,50.00000101660485
193,0.772,5.96046483281043e-08,50.00000581060027,50.00000101660485
194,0.776,5.96046483281043e-08,50.00000581060027,50.00000101660485
195,0.78,5.96046483281043e-08,50.00000581060027,50.00000101660485
196,0.784,5.96046483281043e-08,50.00000581060027,50.00000101660485
197,0.788,5.96046483281043e-08,50.00000581060027,50.00000101660485
198,0.792,5.96046483281043e-08,50.00000581060027,50.00000101660485
199,0.796,5.96046483281043e-08,50.00000581060027,50.00000101660485
200,0.8,5.96046483281043e-08,50.00000581060027,50.00000101660485
201,0.804,5.96046483281043e-08,50.00000581060027,50.00000101660485
202,0.808,5.96046483281043e-08,50.00000581060027,50.00000101660485
203,0.812,5.96046483281043e-08,50.00000581060027,50.00000101660485
204,0.816,5.96046483281043e-08,50.00000581060027,50.00000101660485
205,0.82,5.96046483281043e-08,50.00000581060027,50.00000101660485
206,0.824,5.96046483281043e-08,50.00000581060027,50.00000101660485
207,0.828,5.96046483281043e-08,50.00000581060027,50.00000101660485
208,0.832,5.96046483281043e-08,50.00000581060027,50.00000101660485
209,0.836,5.96046483281043e-08,50.00000581060027,50.00000101660485
210,0.84,5.96046483281043e-08,50.00000581060027,50.00000101660485
211,0.844,5.96046483281043e-08,50.00000581060027,50.00000101660485
212,0.848,5.96046483281043e-08,50.00000581060027,50.00000101660485
213,0.852,5.96046483281043e-08,50.00000581060027,50.00000101660485
214,0.856,5.96046483281043e-08,50.00000581060027,50.00000101660485
215,0.86,5.96046483281043e-08,50.00000581060027,50.00000101660485
216,0.864,5.96046483281043e-08,50.00000581060027,50.00000101660485
217,0.868,5.96046483281043e-08,50.00000581060027,50.00000101660485
218,0.872,5.96046483281043e-08,50.00000581060027,50.00000101660485
219,0.876,5.96046483281043e-08,50.00000581060027,50.00000101660485
220,0.88,5.96046483281043e-08,50.00000581060027,50.00000101660485
221,0.884,5.96046483281043e-08,50.00000581060027,50.00000101660485
222,0.888,5.96046483281043e-08,50.00000581060027,50.00000101660485
223,0.892,5.96046483281043e-08,50.00000581060027,50.00000101660485
224,0.896,5.96046483281043e-08,50.00000581060027,50.00000101660485
225,0.9,5.96046483281043e-08,50.00000581060027,50.00000101660485
226,0.904,5.96046483281043e-08,50.00000581060027,50.00000101660485
227,0.908,5.96046483281043e-08,50.00000581060027,50.00000101660485
228,0.912,5.96046483281043e-08,50.00000581060027,50.00000101660485
229,0.916,5.96046483281043e-08,50.00000581060027,50.00000101660485
230,0.92,5.96046483281043e-08,50.00000581060027,50.00000101660485
231,0.924,5.96046483281043e-08,50.00000581060027,50.00000101660485
232,0.928,5.96046483281043e-08,50.00000581060027,50.00000101660485
233,0.932,5.96046483281043e-08,50.00000581060027,50.00000101660485
234,0.936,5.96046483281043e-08,50.00000581060027,50.00000101660485
235,0.94,5.96046483281043e-08,50.00000581060027,50.00000101660485
236,0.944,5.96046483281043e-08,50.00000581060027,50.00000101660485
237,0.948,5.96046483281043e-08,50.00000581060027,50.00000101660485
238,0.952,5.96046483281043e-08,50.00000581060027,50.00000101660485
239,0.956,5.96046483281043e-08,50.00000581060027,50.00000101660485
240,0.96,5.96046483281043e-08,50.00000581060027,50.00000101660485
241,0.964,5.96046483281043e-08,50.00000581060027,50.00000101660485
242,0.968,5.96046483281043e-08,50.00000581060027,50.00000101660485
243,0.972,5.96046483281043e-08,50.00000581060027,50.00000101660485
244,0.976,5.96046483281043e-08,50.00000581060027,50.00000101660485
245,0.98,5.96046483281043e-08,50.00000581060027,50.00000101660485
246,0.984,5.96046483281043e-08,50.00000581060027,50.00000101660485
247,0.988,5.96046483281043e-08,50.00000581060027,50.00000101660485
248,0.992,5.96046483281043e-08,50.00000581060027,50.00000101660485
249,0.996,5.96046483281043e-08,50.00000581060027,50.00000101660485
250,1.0,5.96046483281043e-08,50.00000581060027,50.00000101660485
251,1.004,5.96046483281043e-08,50.00000581060027,50.00000101660485
252,1.008,5.96046483281043e-08,50.00000581060027,50.00000101660485
253,1.012,5.96046483281043e-08,50.00000581060027,50.00000101660485
254,1.016,5.96046483281043e-08,50.00000581060027,50.00000101660485
255,1.02,5.96046483281043e-08,50.00000581060027,50.00000101660485
256,1.024,5.96046483281043e-08,50.00000581060027,50.00000101660485
257,1.028,5.96046483281043e-08,50.00000581060027,50.00000101660485
258,1.032,5.96046483281043e-08,50.00000581060027,50.00000101660485
259,1.036,5.96046483281043e-08,50.00000581060027,50.00000101660485
260,1.04,5.96046483281043e-08,50.00000581060027,50.00000101660485
261,1.044,5.96046483281043e-08,50.00000581060027,50.00000101660485
262,1.048,5.96046483281043e-08,50.00000581060027,50.00000101660485
263,1.052,5.96046483281043e-08,50.00000581060027,50.00000101660485
264,1.056,5.96046483281043e-08,50.00000581060027,50.00000101660485
265,1.06,5.96046483281043e-08,50.00000581060027,50.00000101660485
266,1.064,5.96046483281043e-08,50.00000581060027,50.00000101660485
267,1.068,5.96046483281043e-08,50.00000581060027,50.00000101660485
268,1.072,5.96046483281043e-08,50.00000581060027,50.00000101660485
269,1.076,5.96046483281043e-08,50.00000581060027,50.00000101660485
270,1.08,5.96046483281043e-08,50.00000581060027,50.00000101660485
271,1.084,5.96046483281043e-08,50.00000581060027,50.00000101660485
272,1.088,5.96046483281043e-08,50.00000581060027,50.00000101660485
273,1.092,5.96046483281043e-08,50.00000581060027,50.00000101660485
274,1.096,5.96046483281043e-08,50.00000581060027,50.00000101660485
275,1.1,5.96046483281043e-08,50.00000581060027,50.00000101660485
276,1.104,5.96046483281043e-08,50.00000581060027,50.00000101660485
277,1.108,5.96046483281043e-08,50.00000581060027,50.00000101660485
278,1.112,5.96046483281043e-08,50.00000581060027,50.00000101660485
279,1.116,5.96046483281043e-08,50.00000581060027,50.00000101660485
280,1.12,5.96046483281043e-08,50.00000581060027,50.00000101660485
281,1.124,5.96046483281043e-08,50.00000581060027,50.00000101660485
282,1.128,5.96046483281043e-08,50.00000581060027,50.00000101660485
283,1.132,5.96046483281043e-08,50.00000581060027,50.00000101660485
284,1.136,5.96046483281043e-08,50.00000581060027,50.00000101660485
285,1.14,5.96046483281043e-08,50.00000581060027,50.00000101660485
286,1.144,5.96046483281043e-08,50.00000581060027,50.00000101660485
287,1.148,5.96046483281043e-08,50.00000581060027,50.00000101660485
288,1.152,5.96046483281043e-08,50.00000581060027,50.00000101660485
289,1.156,5.96046483281043e-08,50.00000581060027,50.00000101660485
290,1.16,5.96046483281043e-08,50.00000581060027,50.00000101660485
291,1.164,5.96046483281043e-08,50.00000581060027,50.00000101660485
292,1.168,5.96046483281043e-08,50.00000581060027,50.00000101660485
293,1.172,5.96046483281043e-08,50.00000581060027,50.00000101660485
294,1.176,5.96046483281043e-08,50.00000581060027,50.00000101660485
295,1.18,5.96046483281043e-08,50.00000581060027,50.00000101660485
296,1.184,5.96046483281043e-08,50.00000581060027,50.00000101660485
297,1.188,5.96046483281043e-08,50.00000581060027,50.00000101660485
298,1.192,5.96046483281043e-08,50.00000581060027,50.00000101660485
299,1.196,5.96046483281043e-08,50.00000581060027,50.00000101660485
300,1.2,5.96046483281043e-08,50.00000581060027,50.00000101660485
301,1.204,5.96046483281043e-08,50.00000581060027,50.00000101660485
302,1.208,5.96046483281043e-08,50.00000581060027,50.00000101660485
303,1.212,5.96046483281043e-08,50.00000581060027,50.00000101660485
304,1.216,5.96046483281043e-08,50.00000581060027,50.00000101660485
305,1.22,5.96046483281043e-08,50.00000581060027,50.00000101660485
306,1.224,5.96046483281043e-08,50.00000581060027,50.00000101660485
307,1.228,5.96046483281043e-08,50.00000581060027,50.00000101660485
308,1.232,5.96046483281043e-08,50.00000581060027,50.00000101660485
309,1.236,5.96046483281043e-08,50.00000581060027,50.00000101660485
310,1.24,5.96046483281043e-08,50.00000581060027,50.00000101660485
311,1.244,5.96046483281043e-08,50.00000581060027,50.00000101660485
312,1.248,5.96046483281043e-08,50.00000581060027,50.00000101660485
313,1.252,5.96046483281043e-08,50.00000581060027,50.00000101660485
314,1.256,5.96046483281043e-08,50.00000581060027,50.00000101660485
315,1.26,5.96046483281043e-08,50.00000581060027,50.00000101660485
316,1.264,5.96046483281043e-08,50.00000581060027,50.00000101660485
317,1.268,5.96046483281043e-08,50.00000581060027,50.00000101660485
318,1.272,5.96046483281043e-08,50.00000581060027,50.00000101660485
319,1.276,5.96046483281043e-08,50.00000581060027,50.00000101660485
320,1.28,5.96046483281043e-08,50.00000581060027,50.00000101660485
321,1.284,5.96046483281043e-08,50.00000581060027,50.00000101660485
322,1.288,5.96046483281043e-08,50.00000581060027,50.00000101660485
323,1.292,5.96046483281043e-08,50.00000581060027,50.00000101660485
324,1.296,5.96046483281043e-08,50.00000581060027,50.00000101660485
325,1.3,5.96046483281043e-08,50.00000581060027,50.00000101660485
326,1.304,5.96046483281043e-08,50.00000581060027,50.00000101660485
327,1.308,5.96046483281043e-08,50.00000581060027,50.00000101660485
328,1.312,5.96046483281043e-08,50.00000581060027,50.00000101660485
329,1.316,5.96046483281043e-08,50.00000581060027,50.00000101660485
330,1.32,5.96046483281043e-08,50.00000581060027,50.00000101660485
331,1.324,5.96046483281043e-08,50.00000581060027,50.00000101660485
332,1.328,5.96046483281043e-08,50.00000581060027,50.00000101660485
333,1.332,5.96046483281043e-08,50.00000581060027,50.00000101660485
334,1.336,5.96046483281043e-08,50.00000581060027,50.00000101660485
335,1.34,5.96046483281043e-08,50.00000581060027,50.00000101660485
336,1.344,5.96046483281043e-08,50.00000581060027,50.00000101660485
337,1.348,5.96046483281043e-08,50.00000581060027,50.00000101660485
338,1.352,5.96046483281043e-08,50.00000581060027,50.00000101660485
339,1.356,5.96046483281043e-08,50.00000581060027,50.00000101660485
340,1.36,5.96046483281043e-08,50.00000581060027,50.00000101660485
341,1.364,5.96046483281043e-08,50.00000581060027,50.00000101660485
342,1.368,5.96046483281043e-08,50.00000581060027,50.00000101660485
343,1.372,5.96046483281043e-08,50.00000581060027,50.00000101660485
344,1.376,5.96046483281043e-08,50.00000581060027,50.00000101660485
345,1.38,5.96046483281043e-08,50.00000581060027,50.00000101660485
346,1.384,5.96046483281043e-08,50.00000581060027,50.00000101660485
347,1.388,5.96046483281043e-08,50.00000581060027,50.00000101660485
348,1.392,5.96046483281043e-08,50.00000581060027,50.00000101660485
349,1.396,5.96046483281043e-08,50.00000581060027,50.00000101660485
350,1.4,5.96046483281043e-08,50.00000581060027,50.00000101660485
351,1.404,5.96046483281043e-08,50.00000581060027,50.00000101660485
352,1.408,5.96046483281043e-08,50.00000581060027,50.00000101660485
353,1.412,5.96046483281043e-08,50.00000581060027,50.00000101660485
354,1.416,5.96046483281043e-08,50.00000581060027,50.00000101660485
355,1.42,5.96046483281043e-08,50.00000581060027,50.00000101660485
356,1.424,5.96046483281043e-08,50.00000581060027,50.00000101660485
357,1.428,5.96046483281043e-08,50.00000581060027,50.00000101660485
358,1.432,5.96046483281043e-08,50.00000581060027,50.00000101660485
359,1.436,5.96046483281043e-08,50.00000581060027,50.00000101660485
360,1.44,5.96046483281043e-08,50.00000581060027,50.00000101660485
361,1.444,5.96046483281043e-08,50.00000581060027,50.00000101660485
362,1.448,5.96046483281043e-08,50.00000581060027,50.00000101660485
363,1.452,5.96046483281043e-08,50.00000581060027,50.00000101660485
364,1.456,5.96046483281043e-08,50.00000581060027,50.00000101660485
365,1.46,5.96046483281043e-08,50.00000581060027,50.00000101660485
366,1.464,5.96046483281043e-08,50.00000581060027,50.00000101660485
367,1.468,5.96046483281043e-08,50.00000581060027,50.00000101660485
368,1.472,5.96046483281043e-08,50.00000581060027,50.00000101660485
369,1.476,5.96046483281043e-08,50.00000581060027,50.00000101660485
370,1.48,5.96046483281043e-08,50.00000581060027,50.00000101660485
371,1.484,5.96046483281043e-08,50.00000581060027,50.00000101660485
372,1.488,5.96046483281043e-08,50.00000581060027,50.00000101660485
373,1.492,5.96046483281043e-08,50.00000581060027,50.00000101660485
374,1.496,5.96046483281043e-08,50.00000581060027,50.00000101660485
375,1.5,5.96046483281043e-08,50.00000581060027,50.00000101660485
376,1.504,5.96046483281043e-08,50.00000581060027,50.00000101660485
377,1.508,5.96046483281043e-08,50.00000581060027,50.00000101660485
378,1.512,5.96046483281043e-08,50.00000581060027,50.00000101660485
379,1.516,5.96046483281043e-08,50.00000581060027,50.00000101660485
380,1.52,5.96046483281043e-08,50.00000581060027,50.00000101660485
381,1.524,5.96046483281043e-08,50.00000581060027,50.00000101660485
382,1.528,5.96046483281043e-08,50.00000581060027,50.00000101660485
383,1.532,5.96046483281043e-08,50.00000581060027,50.00000101660485
384,1.536,5.96046483281043e-08,50.00000581060027,50.00000101660485
385,1.54,5.96046483281043e-08,50.00000581060027,50.00000101660485
386,1.544,5.96046483281043e-08,50.00000581060027,50.00000101660485
387,1.548,5.96046483281043e-08,50.00000581060027,50.00000101660485
388,1.552,5.96046483281043e-08,50.00000581060027,50.00000101660485
389,1.556,5.96046483281043e-08,50.00000581060027,50.00000101660485
390,1.56,5.96046483281043e-08,50.00000581060027,50.00000101660485
391,1.564,5.96046483281043e-08,50.00000581060027,50.00000101660485
392,1.568,5.96046483281043e-08,50.00000581060027,50.00000101660485
393,1.572,5.96046483281043e-08,50.00000581060027,50.00000101660485
394,1.576,5.96046483281043e-08,50.00000581060027,50.00000101660485
395,1.58,5.96046483281043e-08,50.00000581060027,50.00000101660485
396,1.584,5.96046483281043e-08,50.00000581060027,50.00000101660485
397,1.588,5.96046483281043e-08,50.00000581060027,50.00000101660485
398,1.592,5.96046483281043e-08,50.00000581060027,50.00000101660485
399,1.596,5.96046483281043e-08,50.00000581060027,50.00000101660485
400,1.6,5.96046483281043e-08,50.00000581060027,50.00000101660485
401,1.604,5.96046483281043e-08,50.00000581060027,50.00000101660485
402,1.608,5.96046483281043e-08,50.00000581060027,50.00000101660485
403,1.612,5.96046483281043e-08,50.00000581060027,50.00000101660485
404,1.616,5.96046483281043e-08,50.00000581060027,50.00000101660485
405,1.62,5.96046483281043e-08,50.00000581060027,50.00000101660485
406,1.624,5.96046483281043e-08,50.00000581060027,50.00000101660485
407,1.628,5.96046483281043e-08,50.00000581060027,50.00000101660485
408,1.632,5.96046483281043e-08,50.00000581060027,50.00000101660485
409,1.636,5.96046483281043e-08,50.00000581060027,50.00000101660485
410,1.64,5.96046483281043e-08,50.00000581060027,50.00000101660485
411,1.644,5.96046483281043e-08,50.00000581060027,50.00000101660485
412,1.648,5.96046483281043e-08,50.00000581060027,50.00000101660485
413,1.652,5.96046483281043e-08,50.00000581060027,50.00000101660485
414,1.656,5.96046483281043e-08,50.00000581060027,50.00000101660485
415,1.66,5.96046483281043e-08,50.00000581060027,50.00000101660485
416,1.664,5.96046483281043e-08,50.00000581060027,50.00000101660485
417,1.668,5.96046483281043e-08,50.00000581060027,50.00000101660485
418,1.672,5.96046483281043e-08,50.00000581060027,50.00000101660485
419,1.676,5.96046483281043e-08,50.00000581060027,50.00000101660485
420,1.68,5.96046483281043e-08,50.00000581060027,50.00000101660485
421,1.684,5.96046483281043e-08,50.00000581060027,50.00000101660485
422,1.688,5.96046483281043e-08,50.00000581060027,50.00000101660485
